Date,Open,High,Low,Close,Volume,SMA_agg,RSI_ratio,CCI,ADX,ADX_dirn,ATR_ratio,BBands_high,BBands_low,Currency,Daily_returns
2021-07-26 18:00:00,3200.62,3202.43,3198.73,3202.43,1.60018574,1.0068538887317557,0.9461740644299407,92.57675565314374,55.609288329920595,1.0,0.9723005753043579,0.9996279061605124,1.009972978329239,ETH/AUD,0.000684323675724352
2021-07-26 19:00:00,3240.0,3265.21,3219.55,3219.55,1.89049961,1.0044247620450808,0.9748728521193932,190.30927835051548,56.94686672397116,1.0,1.055617346599374,0.9964564575187892,1.0147177929491993,ETH/AUD,0.005345940426488838
2021-07-26 20:00:00,3185.07,3185.07,3030.98,3067.94,12.77982554,1.0001837404356961,0.6769752507923268,-241.0475853111352,53.366874989732345,0.0,1.2827531434272705,1.0482274786864103,0.97810413401219,ETH/AUD,-0.047090431892655826
2021-07-26 21:00:00,3050.87,3059.17,2997.14,3027.28,3.99089897,0.9969182070635438,0.6386298583241057,-221.30271533528096,50.902885831124976,0.0,1.2941106849274853,1.063145431039862,0.9763702519492624,ETH/AUD,-0.013253192696076166
2021-07-26 22:00:00,3009.71,3031.29,3009.71,3018.75,0.40212058,0.9932430862437126,0.6305114310804139,-142.104022394653,48.68529558837834,0.0,1.2501782575531897,1.0642311241882996,0.9829814227953538,ETH/AUD,-0.002817710948442187
2021-07-26 23:00:00,3044.73,3062.59,3024.45,3024.45,3.29683726,0.9905515302688364,0.6559605215681035,-90.65265040305918,45.41620044840562,0.0,1.2354523714425747,1.0598351275341422,0.9918923395010293,ETH/AUD,0.0018881987577639148
2021-07-27 00:00:00,3025.84,3039.75,3000.0,3033.37,15.40623992,0.9885994760054934,0.6963655745239397,-80.85226454752272,43.1381852039955,0.0,1.2172117902370247,1.0532320403038862,1.0003635807484605,ETH/AUD,0.002949296566317816
2021-07-27 01:00:00,3004.4,3004.4,2942.2,2948.3,15.5149041,0.9853069701530499,0.6015229418453715,-106.25925753561359,42.41832535999305,0.0,1.2546321699190337,1.0798059047338824,0.9830864151715535,ETH/AUD,-0.02804471594299396
2021-07-27 02:00:00,2953.44,2953.45,2943.87,2943.87,3.49552177,0.9822253967761133,0.5973584061517832,-99.47191538208419,41.77045150039085,0.0,1.1992133483179404,1.0755605804947408,0.9908932505589109,ETH/AUD,-0.0015025607977479094
2021-07-27 03:00:00,2928.65,2965.45,2928.65,2958.96,9.66027173,0.9778159191652385,0.6780478353102042,-87.14911930345976,41.52651851883522,0.0,1.179497914288779,1.0599380890131493,1.002131771333374,ETH/AUD,0.005125905695564148
2021-07-27 04:00:00,2939.79,2964.14,2939.79,2962.08,0.1653211,0.9733233566605727,0.6944022309315298,-80.44777416050911,41.30697883543515,0.0,1.1472578213761326,1.0459420155826293,1.0065700284794,ETH/AUD,0.0010544245275365682
2021-07-27 05:00:00,2973.6,2982.25,2965.7,2972.43,4.80803778,0.9685181952203596,0.7492489402847267,-42.25601207807616,40.103975658335564,0.0,1.1130228257496138,1.0216928134943002,1.0060429556892188,ETH/AUD,0.0034941662615459723
2021-07-27 06:00:00,2987.01,2995.74,2963.76,2963.76,1.85197341,0.9690121890734588,0.7335617779269393,-27.52924742448056,38.29269224518635,0.0,1.0975701823788027,1.0188039200744887,1.004269611768644,ETH/AUD,-0.002916805442012005
2021-07-27 07:00:00,2996.69,2996.69,2982.63,2994.29,1.64982302,0.9711038866938106,0.8780707778695809,17.776988878136493,36.60897687860087,0.0,1.0850367870701585,1.0064037966099024,1.0148115685273693,ETH/AUD,0.010301104003023198
2021-07-27 08:00:00,3015.37,3015.37,3006.5,3006.5,14.4,0.97369921955133,0.9222649349629802,67.80842978267344,34.030561562847275,0.0,1.0578371373361484,1.0014964920694587,1.0189443335007229,ETH/AUD,0.004077761339082109
2021-07-27 09:00:00,3026.51,3028.73,3020.21,3028.73,0.73449322,0.9760881679436796,0.9892977391323737,118.69393941022666,30.98926890120797,0.0,1.0351151721060394,0.9944981476962584,1.0265518564399707,ETH/AUD,0.007393979710627052
2021-07-27 10:00:00,3040.88,3062.79,3040.88,3057.89,3.97440333,0.9786995287700849,1.051703138914762,162.7125048407925,29.140439987865683,1.0,1.03218414622433,0.9873435919274179,1.0372149336855403,ETH/AUD,0.009627797789832693
2021-07-27 11:00:00,3058.9,3098.06,3058.9,3098.06,7.51774268,0.9847862836650124,1.103512827130415,157.02220294554206,28.804829857176195,1.0,1.0382381595347974,0.9831213960829842,1.0496401294712618,ETH/AUD,0.013136509161546073
2021-07-27 12:00:00,3083.31,3142.85,3080.25,3142.85,9.36305556,0.991775656778606,1.133087331192331,156.20611455272953,29.81208296966355,1.0,1.0733838990098883,0.9795493927204462,1.0623000645950627,ETH/AUD,0.014457434652653589
2021-07-27 13:00:00,3131.96,3144.81,3131.87,3137.3,1.50655777,0.9986677912847792,1.1204882936044152,131.05813364980224,30.770594751254503,1.0,1.0354308646793309,0.988832269722573,1.0561470003484226,ETH/AUD,-0.001765913104347927
2021-07-27 14:00:00,3125.0,3125.0,3056.0,3093.18,9.43652164,1.004784879753619,1.0250349021827325,58.068157339192815,27.899832714376508,1.0,1.0939440958662554,1.0061657584770414,1.0356353682930057,ETH/AUD,-0.014063047843687393
2021-07-27 15:00:00,3099.35,3101.88,3099.35,3101.88,0.80629926,1.0110100596102427,1.0373118796702037,57.76193732429876,25.31614688118632,1.0,1.0482568917122483,1.0062243303285512,1.0326860529294055,ETH/AUD,0.002812639419626395
2021-07-27 16:00:00,3100.39,3100.39,3039.77,3044.58,26.97633857,1.0140692034860168,0.9290905311955355,-10.721942639096184,24.682084562377934,0.0,1.0785196514451716,1.0247580034828765,1.0077739123922138,ETH/AUD,-0.018472668188324604
2021-07-27 17:00:00,3044.58,3044.58,3044.58,3044.58,0.0,1.015439991640227,0.9290905311955359,-55.93149866167734,24.11142847545039,0.0,1.0217554592638467,1.024507039279395,1.0041767780349145,ETH/AUD,0.0
2021-07-27 18:00:00,3032.85,3050.69,3007.51,3043.48,4.40427934,1.0162460598535918,0.9268092579103223,-87.79486103094274,24.70539152382593,0.0,1.0312936326050963,1.0245500344285672,1.0010431634892019,ETH/AUD,-0.00036129778163163095
2021-07-27 19:00:00,3050.69,3056.0,3040.12,3040.12,2.23334307,1.016359155414038,0.9188283083406288,-72.14742586214636,24.963044443039145,0.0,1.000747119102495,1.0256125980892037,0.9991196826920647,ETH/AUD,-0.0011039993691432937
2021-07-27 20:00:00,3064.02,3064.02,3051.65,3052.03,1.70398015,1.0158530891548045,0.958391589485941,-49.492197176121984,24.755808208478697,0.0,0.9853668493243475,1.0215460573618624,1.003355623968384,ETH/AUD,0.00391760851545353
2021-07-27 21:00:00,3054.6,3078.92,3054.0,3078.92,2.43234377,1.013039473556454,1.0292700493509612,-13.240718011196781,23.752279139408348,0.0,0.9764771144059652,1.011843844477642,1.012670134897491,ETH/AUD,0.008810529385359755
2021-07-27 22:00:00,3071.44,3138.35,3071.44,3138.35,2.4486255,1.0096599456987918,1.1100839738838753,93.65123737197165,22.51584718053089,1.0,1.0276965219473868,0.992296325397112,1.0321106406886633,ETH/AUD,0.019302222857365603
2021-07-27 23:00:00,3108.41,3133.76,3099.27,3133.76,2.00359966,1.0066572590360605,1.0986047958554577,119.69226881087639,21.403058417541178,1.0,1.0305071894592723,0.9934561930162218,1.0305293123032755,ETH/AUD,-0.0014625519779500884
2021-07-28 00:00:00,3119.34,3123.42,3097.69,3097.69,1.52582139,1.0045764364444936,1.0109739661924346,71.32414369256352,20.31896128026504,1.0,1.0285901054249151,1.0052424749932074,1.0185921744765665,ETH/AUD,-0.011510134790156279
2021-07-28 01:00:00,3097.94,3118.59,3082.96,3104.42,12.90131177,1.0024997406451897,1.0232246676848633,60.85853646420259,18.55468996581827,1.0,1.026202338982708,1.003202209684088,1.0207794569182413,ETH/AUD,0.002172586669421328
2021-07-28 02:00:00,3136.77,3190.84,3131.56,3145.08,7.99123941,1.0028119458252658,1.0803385840157997,133.61490432268204,19.69104681746276,1.0,1.0894925811289655,0.9944342769802768,1.031812938297066,ETH/AUD,0.013097454596993963
2021-07-28 03:00:00,3117.26,3143.68,3103.8,3143.68,0.67825744,1.003595803092928,1.0767793476096919,71.78136750121176,19.326991684661333,1.0,1.084675850511504,0.9981347351917865,1.0281226056513064,ETH/AUD,-0.0004451397102777088
2021-07-28 04:00:00,3117.13,3123.64,3112.42,3123.64,4.5015035,1.0042871310724517,1.023180696317961,42.76673418706462,18.999342065140052,1.0,1.0679096382248308,1.005880304927308,1.0176280912393476,ETH/AUD,-0.006374694625407185
2021-07-28 05:00:00,3116.63,3135.96,3113.27,3126.49,2.70170706,1.0054907359368292,1.028714463544982,46.09409883388884,19.168305729618233,1.0,1.0420535835998792,1.00546344548057,1.0133699160327942,ETH/AUD,0.000912397075207183
2021-07-28 06:00:00,3120.57,3120.57,3065.51,3075.14,11.00844307,1.0059567276680803,0.8998998026474184,-99.99068823974893,17.502734745605995,0.0,1.0681624265363165,1.0215544604493259,0.9945436751667882,ETH/AUD,-0.016424168956241658
2021-07-28 07:00:00,3100.0,3138.57,3093.22,3132.09,7.26685107,1.0071197623971637,1.0189064830067065,14.067949922746052,16.264978585823652,1.0,1.091457771195838,1.0036585163387246,1.0101824244352993,ETH/AUD,0.018519482039842217
2021-07-28 08:00:00,3127.79,3135.9,3110.04,3110.04,0.57304829,1.0067392919878415,0.976590977954941,-1.2451951708083937,15.150998042019543,1.0,1.0662604201219386,1.0097111066512605,1.0038332153694438,ETH/AUD,-0.007040027585414221
2021-07-28 09:00:00,3110.46,3139.8,3110.46,3139.8,0.04703513,1.0068936136565163,1.0238862658550825,53.36790057280107,14.333801673357323,1.0,1.048615291043304,1.0004892544676072,1.0134016906608905,ETH/AUD,0.009569008758729902
2021-07-28 10:00:00,3151.52,3155.77,3145.04,3145.04,5.76864454,1.0075785853167667,1.031307851962631,116.7170381564031,14.357802680290675,1.0,1.0150499564141902,1.0002710242491033,1.013485593948845,ETH/AUD,0.001668896108032225
2021-07-28 11:00:00,3140.74,3200.0,3140.74,3183.97,1.53354555,1.0088086063613775,1.076516267862421,169.87677734941767,16.094747196449397,1.0,1.0420159470148316,0.9921743233307332,1.0251225916062454,ETH/AUD,0.012378220944725626
2021-07-28 12:00:00,3171.96,3177.06,3137.37,3137.37,2.87079976,1.0070556335977618,0.9862553473958361,80.90846107214021,17.43781337866775,1.0,1.0481697576350228,1.0065807856663072,1.0102833750954907,ETH/AUD,-0.014635816292238868
2021-07-28 13:00:00,3132.8,3136.6,3109.76,3118.28,1.62148779,1.0050479055600188,0.9524994849211058,-32.30900353992452,16.9359841102581,1.0,1.029456764275143,1.0119122353630117,1.0049416534263156,ETH/AUD,-0.006084714267045266
2021-07-28 14:00:00,3118.28,3118.28,3118.28,3118.28,0.0,1.0036701094360194,0.9524994849211058,-44.147790664486905,16.484337768689418,1.0,0.9752748293132932,1.011792316117554,1.0051677822590344,ETH/AUD,0.0
2021-07-28 15:00:00,3124.58,3129.19,3124.58,3129.19,0.46587958,1.002324722431601,0.9771056749270833,-8.704528874264453,16.607953441623998,1.0,0.9407338239724989,1.008347872004977,1.0085936624153322,ETH/AUD,0.0034987236553483125
2021-07-28 16:00:00,3129.19,3129.19,3129.19,3129.19,0.0,1.0028168103813726,0.9771056749270833,-22.65621256871943,16.71920754726512,1.0,0.8912215174476306,1.0078550528050756,1.004594062201355,ETH/AUD,0.0
2021-07-28 17:00:00,3150.16,3150.16,3090.93,3090.93,11.97901486,1.0013075307533628,0.8839182780782417,-99.19149673002428,15.719563658589934,0.0,0.943477126873884,1.020288157764359,0.9948986632371601,ETH/AUD,-0.012226806298115567
2021-07-28 18:00:00,3075.56,3148.02,3075.56,3146.82,6.75773346,1.0023482790108564,1.0143108147764566,-45.396588277012206,15.611064553676584,0.0,1.003885187859908,1.0031531131426612,1.0115036691087913,ETH/AUD,0.018081936504547258
2021-07-28 19:00:00,3157.76,3157.76,3133.85,3133.85,0.63802366,1.0021565307058142,0.9872778435764863,30.834627999311845,14.867366061145612,0.0,0.986090369472008,1.0070880523114383,1.0074999949949617,ETH/AUD,-0.00412162119218773
2021-07-28 20:00:00,3133.85,3133.85,3133.85,3133.85,0.0,1.0012196496084602,0.9872778435764862,3.176692340190358,14.198037417867734,0.0,0.9341908763419023,1.0066249516418089,1.0077548760238662,ETH/AUD,0.0
2021-07-28 21:00:00,3121.28,3121.28,3113.67,3113.67,0.02944298,0.9988247965686738,0.9378624512573586,-79.77906893335837,14.752573999192634,0.0,0.9188002169562319,1.008448500963807,1.001080227960383,ETH/AUD,-0.006439363721939428
2021-07-28 22:00:00,3136.9,3136.9,3110.0,3110.0,0.71379701,0.9985097852108009,0.9285297344220689,-48.3345110144178,14.080994532185773,0.0,0.916499292259751,1.0087637780114393,1.0007862606833813,ETH/AUD,-0.0011786733982728226
2021-07-28 23:00:00,3111.33,3133.49,3107.44,3118.18,0.84944543,0.9989138749199798,0.9558447788551183,-38.97007020868418,13.6374325744117,0.0,0.9134250509304207,1.0061151563499104,1.0034226896767116,ETH/AUD,0.002630225080385795
2021-07-29 00:00:00,3108.99,3114.96,3098.85,3098.85,4.17792055,0.9986882917436306,0.8995746510657827,-141.94022348528793,13.79139445149452,0.0,0.8996477585546396,1.012279286263584,0.9983394566476508,ETH/AUD,-0.006199128979083923
2021-07-29 01:00:00,3095.74,3109.56,3095.74,3109.56,0.60493248,0.9983305081625823,0.9412450746344367,-108.63053118218899,14.133841815571259,0.0,0.8778258346428929,1.008165199775528,1.0024275003941217,ETH/AUD,0.003456120819013586
2021-07-29 02:00:00,3122.38,3126.96,3105.31,3105.32,9.2738103,0.9970846796411379,0.9273594733075562,-45.64575783614094,12.918277606310673,0.0,0.8729626641764128,1.0087750040914378,1.001833503750294,ETH/AUD,-0.0013635369634288352
2021-07-29 03:00:00,3095.64,3097.09,3091.69,3091.69,1.82755335,0.9977539019350059,0.8813182959523898,-146.7994904245763,12.819951911037034,0.0,0.8538898617096998,1.013209664023592,0.9973747529464119,ETH/AUD,-0.004389241688457224
2021-07-29 04:00:00,3093.84,3114.37,3093.84,3114.37,2.87652494,0.9966458139267954,0.9790798424610202,-48.22554717447841,11.746520874334445,1.0,0.854898312174345,1.0036417544151284,1.0045848562609514,ETH/AUD,0.007335793692123005
2021-07-29 05:00:00,3101.95,3109.4,3101.95,3106.16,1.73525899,0.9962958021493538,0.9498871946966371,-46.08445122348794,10.780432941302115,1.0,0.8357941281590335,1.004763425641591,1.0021894621649734,ETH/AUD,-0.002636167186300886
2021-07-29 06:00:00,3121.44,3121.44,3118.46,3118.46,1.78048281,0.9962269254305415,0.9985916645581799,86.2556862745118,10.863325651898208,1.0,0.824910958504112,0.9994290503168174,1.0057691011401078,ETH/AUD,0.003959873284054893
2021-07-29 07:00:00,3114.57,3125.69,3113.07,3113.07,0.76887023,0.9973407485014135,0.9767103625024512,63.798618515601866,10.422865113521611,1.0,0.8098466711639489,1.0011287475999908,1.004038598908084,ETH/AUD,-0.0017284172315822355
2021-07-29 08:00:00,3113.2,3113.2,3092.75,3110.95,0.65479614,0.9977941177650631,0.9673098044963154,-34.93916977441312,10.459277920212605,0.0,0.814282835339766,1.0018485980430092,1.003331234528736,ETH/AUD,-0.0006809997847785354
2021-07-29 09:00:00,3115.67,3134.9,3115.67,3134.9,3.80093193,0.9980645717148937,1.0624159617476807,162.77049439266443,10.12083665955279,1.0,0.8266441141521321,0.9956814179751444,1.0114850539034002,ETH/AUD,0.0076986129638856315
2021-07-29 10:00:00,3134.1,3138.32,3133.29,3133.29,1.08348562,0.9989291380010039,1.0545675951590958,152.0447178123161,10.071394043585013,1.0,0.7951085702959286,0.9976718744885494,1.0102307616148443,ETH/AUD,-0.0005135730007337358
2021-07-29 11:00:00,3134.05,3140.91,3110.78,3110.78,1.10764572,0.9992633643374954,0.9498071146101164,43.2020742181195,9.934853256149697,0.0,0.8260841351503624,1.0049185823229982,1.002921809575283,ETH/AUD,-0.007184141908345487
2021-07-29 12:00:00,3096.42,3103.15,3096.4,3100.25,4.22705587,0.9995648122359836,0.9059347968196998,-82.32597640462154,10.780632891611742,0.0,0.817311789468051,1.0083114436884328,0.9998334454678183,ETH/AUD,-0.0033850031181891227
2021-07-29 13:00:00,3100.25,3100.25,3100.25,3100.25,0.0,0.9996900693965275,0.9059347968196998,-90.14370355821833,11.541834563527583,0.0,0.7742953794960485,1.0081764401547462,0.999146929009382,ETH/AUD,0.0
2021-07-29 14:00:00,3138.76,3146.92,3126.09,3143.91,7.91587459,1.000685057276438,1.0837699158833727,127.5389269646712,12.080175994040417,1.0,0.8513054238549989,0.9960933085580148,1.0132570671918448,ETH/AUD,0.014082735263285073
2021-07-29 15:00:00,3141.21,3147.62,3140.81,3147.62,0.80896587,1.0017945882484716,1.0926262547781302,127.57949041903309,12.605779621393435,1.0,0.8233059228655065,0.9968857457710845,1.0137659207137533,ETH/AUD,0.0011800592256139275
2021-07-29 16:00:00,3145.52,3149.25,3145.22,3149.25,2.04751274,1.002535033794835,1.09687566364798,105.18694222983402,13.18328844280121,1.0,0.7905825250822611,0.9979623877355613,1.0139178229207753,ETH/AUD,0.0005178515831010255
2021-07-29 17:00:00,3149.25,3149.25,3149.25,3149.25,0.0,1.0031233309244392,1.09687566364798,89.8164560735902,13.703046382068209,1.0,0.7489729184989843,0.9994108906610821,1.0130455847612216,ETH/AUD,0.0
2021-07-29 18:00:00,3149.25,3149.25,3149.25,3149.25,0.0,1.0037198727801584,1.09687566364798,77.17642689045279,14.170828527408508,1.0,0.7095532912095639,1.0006358461717098,1.0118080216388055,ETH/AUD,0.0
2021-07-29 19:00:00,3129.04,3129.04,3120.18,3120.18,0.51847247,1.0032159668346805,0.9309710259712577,-32.79389321480879,13.711261704041268,0.0,0.7627233879952406,1.009573785271964,1.003030112033243,ETH/AUD,-0.009230769230769265
2021-07-29 20:00:00,3120.18,3120.18,3120.18,3120.18,0.0,1.0024531990019327,0.9309710259712577,-37.35753059712069,13.297651563010755,0.0,0.7225800517849649,1.0092177096256516,1.0035175484561716,ETH/AUD,0.0
2021-07-29 21:00:00,3134.3,3134.3,3126.46,3126.46,0.81513085,1.0026840966671942,0.9709397843635456,-5.297026920699131,12.369598545494169,1.0,0.7311037615386738,1.007400978492716,1.0047365630049938,ETH/AUD,0.002012704395259357
2021-07-29 22:00:00,3156.09,3161.28,3152.91,3161.28,1.22727145,1.0037392672661714,1.1061174807637992,103.10900310345677,13.535192135061754,1.0,0.8026229534585393,0.9979271958535956,1.0136210411763298,ETH/AUD,0.011137196701701102
2021-07-29 23:00:00,3183.37,3240.56,3183.37,3219.36,10.33747978,1.0054967952658516,1.16837282163282,273.96262512384294,17.661023612200996,1.0,0.9684010269700251,0.9864345361668145,1.0312974138310274,ETH/AUD,0.018372304889158864
2021-07-30 00:00:00,3219.53,3240.15,3219.53,3240.15,1.45720768,1.0065486415425062,1.173562458074309,188.12158058710733,21.37427194162631,1.0,0.9653591022454493,0.9865777900666853,1.0385309273988461,ETH/AUD,0.006457805278067719
2021-07-30 01:00:00,3258.35,3306.25,3258.35,3305.0,1.45818683,1.008369306780968,1.1701763981533606,176.8599041755503,26.04622019836133,1.0,1.0546222786521573,0.9779249885412646,1.06064450355509,ETH/AUD,0.020014505501288582
2021-07-30 02:00:00,3311.76,3311.76,3286.35,3286.35,1.25297514,1.0100312523120005,1.1257010536907184,125.8817504310257,30.335611765326405,1.0,1.0487862939292667,0.9901267415807701,1.0527811374596336,ETH/AUD,-0.005642965204236017
2021-07-30 03:00:00,3284.09,3284.09,3281.31,3281.31,0.61374392,1.0115195188115902,1.1129397316508136,86.95620196374018,33.75255159385317,1.0,1.0039078793947176,0.9969076287630272,1.0480937164581388,ETH/AUD,-0.0015336163220593946
2021-07-30 04:00:00,3277.49,3293.08,3273.05,3273.05,8.26151456,1.0128375638493743,1.089876122690758,70.17525539950235,37.00334645223567,1.0,0.9942195328998421,1.003420712618886,1.0415705899824366,ETH/AUD,-0.002517287302936877
2021-07-30 05:00:00,3275.09,3275.09,3260.0,3263.21,0.1445743,1.0152927679891182,1.060601045157452,45.92433241359892,38.70078158207834,1.0,0.9753191496139366,1.0089706895855277,1.031751506411454,ETH/AUD,-0.003006370205160369
2021-07-30 06:00:00,3257.28,3263.58,3246.69,3248.34,0.5159407,1.017483043916965,1.015560515246185,18.927580273022187,39.03894750584307,1.0,0.9625992760317513,1.0142329958613818,1.0194617761203228,ETH/AUD,-0.0045568627210629264
2021-07-30 07:00:00,3248.34,3248.34,3248.34,3248.34,0.0,1.0191090845031696,1.0155605152461855,-7.980551973101188,39.34329683723133,1.0,0.9119361562406065,1.0131967771128612,1.0106623735338909,ETH/AUD,0.0
2021-07-30 08:00:00,3257.37,3257.87,3172.76,3175.26,2.34576303,1.01835044125931,0.8309518619362528,-138.49026022241776,36.19226983098076,0.0,1.0535687999315726,1.0359428613235993,0.9865081374178389,ETH/AUD,-0.022497644950959517
2021-07-30 09:00:00,3163.84,3164.0,3153.84,3158.12,15.10334907,1.015514367271171,0.7995275552635177,-190.8585444270429,34.17679479072146,0.0,1.0405449595192202,1.0426353913923525,0.9859701843431475,ETH/AUD,-0.005397983157284902
2021-07-30 10:00:00,3169.24,3195.55,3166.86,3195.55,1.07234711,1.013301829452598,0.9170091965038002,-104.5240651450527,30.798255193173958,1.0,1.059072066142971,1.0298680027651226,0.9998869481254106,ETH/AUD,0.011851987891530413
2021-07-30 11:00:00,3193.55,3204.99,3183.37,3183.37,3.92256835,1.008938498992869,0.8932690442662036,-73.2339959399005,28.205346715377935,1.0,1.0452799099667685,1.0294296153390532,0.9993236136404665,ETH/AUD,-0.0038115504373269493
2021-07-30 12:00:00,3176.75,3185.47,3176.26,3176.26,1.20005333,1.0050772257982055,0.878335931926152,-73.0819651831692,25.491513740122308,1.0,1.0089691126817926,1.027843684608897,1.0001249366388218,ETH/AUD,-0.002233482127430908
2021-07-30 13:00:00,3180.67,3191.59,3167.45,3184.1,1.16614525,1.0014985544751374,0.9050289485457685,-58.866780127249335,23.31616822729486,0.0,1.0066333798427574,1.0210164717425518,1.0044158043160403,ETH/AUD,0.002468311788077715
2021-07-30 14:00:00,3182.01,3200.99,3180.68,3180.68,4.75471409,0.9981278806108819,0.8959561619966786,-39.09390378407203,21.164254712894067,1.0,0.9968491289475189,1.017607346763176,1.004648613159172,ETH/AUD,-0.001074086869131019
2021-07-30 15:00:00,3188.87,3195.09,3188.87,3195.09,0.11347698,0.9948422225218793,0.948177198085209,-14.949778089231703,19.227532549933354,1.0,0.9759567575792377,1.0088075578215259,1.009254855852439,ETH/AUD,0.004530477759473017
2021-07-30 16:00:00,3197.29,3200.2,3197.29,3200.2,0.03202344,0.9921068690798404,0.9654093708650358,30.74918486694789,17.82398244196157,1.0,0.93646469268016,1.0038102966182267,1.0104830149070254,ETH/AUD,0.0015993289703888358
2021-07-30 17:00:00,3190.81,3212.01,3189.79,3212.01,0.3808062,0.989660184667626,1.0031739463892406,112.92545081450768,17.333836791955072,1.0,0.9407123024459477,0.996410431725853,1.012725962734215,ETH/AUD,0.003690394350353232
2021-07-30 18:00:00,3212.01,3212.01,3212.01,3212.01,0.0,0.9900216891462393,1.0031739463892404,142.21848285604506,16.892705706949222,1.0,0.8912011286330032,0.9979886246941096,1.0119982040278084,ETH/AUD,0.0
2021-07-30 19:00:00,3212.01,3212.01,3212.01,3212.01,0.0,0.9918074399961131,1.0031739463892404,117.14729845625372,16.495687730443958,1.0,0.8442958060733714,0.9988099573319317,1.0094094679980268,ETH/AUD,0.0
2021-07-30 20:00:00,3293.64,3322.8,3293.64,3306.54,7.49688015,0.9942282407809376,1.14210427646624,301.57307845479545,20.59691571886352,1.0,1.0622205933962798,0.9805186740880593,1.0429640529301263,ETH/AUD,0.029430169893617908
2021-07-30 21:00:00,3302.49,3346.82,3302.49,3314.62,20.86003215,0.998149331492896,1.1446807452995011,178.67595737068314,24.754585749627342,1.0,1.0900937812880775,0.9855338230591189,1.0449510080941058,ETH/AUD,0.0024436419943505427
2021-07-30 22:00:00,3322.65,3329.85,3302.65,3320.92,8.84612828,1.0020974267670821,1.146867268115579,114.1125226630659,28.496488777314784,1.0,1.082673298840081,0.9899193949905416,1.0442511263935086,ETH/AUD,0.0019006703634203426
2021-07-30 23:00:00,3328.79,3338.07,3314.07,3338.07,4.11201744,1.0059839545495002,1.1521132621363643,96.13283982051216,32.031896387143455,1.0,1.0702845763144573,0.9910492149297683,1.0463387486436855,ETH/AUD,0.0051642315984727905
2021-07-31 00:00:00,3341.21,3363.14,3336.32,3357.0,4.79789926,1.0101302223039899,1.1557495627355754,95.5566883542808,35.68591403937417,1.0,1.0643301761774229,0.9916506355028155,1.047516491159038,ETH/AUD,0.005670941591997769
2021-07-31 01:00:00,3348.01,3353.73,3335.03,3346.71,1.37174827,1.0135100331659592,1.1201180652109872,73.9096761077719,38.84958267982153,1.0,1.050156428252535,0.9989709565848433,1.0391082870199841,ETH/AUD,-0.0030652368185880574
