Date,Open,High,Low,Close,Volume
2021-07-25 11:00:00,0.82,0.82,0.82,0.82,0.0
2021-07-25 12:00:00,0.82,0.82,0.82,0.82,0.0
2021-07-25 13:00:00,0.8102,0.81316,0.8102,0.81316,813.06160073
2021-07-25 14:00:00,0.81316,0.81316,0.81316,0.81316,0.0
2021-07-25 15:00:00,0.81316,0.81316,0.81316,0.81316,0.0
2021-07-25 16:00:00,0.81316,0.81316,0.81316,0.81316,0.0
2021-07-25 17:00:00,0.81316,0.81316,0.81316,0.81316,0.0
2021-07-25 18:00:00,0.81316,0.81316,0.81316,0.81316,0.0
2021-07-25 19:00:00,0.81316,0.81316,0.81316,0.81316,0.0
2021-07-25 20:00:00,0.81316,0.81316,0.81316,0.81316,0.0
2021-07-25 21:00:00,0.81316,0.81316,0.81316,0.81316,0.0
2021-07-25 22:00:00,0.81316,0.81316,0.81316,0.81316,0.0
2021-07-25 23:00:00,0.81316,0.81316,0.81316,0.81316,0.0
2021-07-26 00:00:00,0.81316,0.81316,0.81316,0.81316,0.0
2021-07-26 01:00:00,0.84543,0.887,0.84543,0.887,74435.45025107
2021-07-26 02:00:00,0.89445,0.89445,0.88974,0.88974,486.01609991
2021-07-26 03:00:00,0.88951,0.88951,0.88818,0.88818,158.1776796
2021-07-26 04:00:00,0.89522,0.90964,0.89522,0.90754,1824.68280567
2021-07-26 05:00:00,0.90458,0.90458,0.90321,0.90321,317.94038
2021-07-26 06:00:00,0.91687,0.91687,0.91378,0.91378,9974.06742471
2021-07-26 07:00:00,0.9084,0.9084,0.88803,0.88803,453.24959623
2021-07-26 08:00:00,0.89008,0.89199,0.89008,0.89199,290.76832086
2021-07-26 09:00:00,0.89199,0.89199,0.89199,0.89199,0.0
2021-07-26 10:00:00,0.89199,0.89199,0.89199,0.89199,0.0
2021-07-26 11:00:00,0.89199,0.89199,0.89199,0.89199,0.0
2021-07-26 12:00:00,0.89199,0.89199,0.89199,0.89199,0.0
2021-07-26 13:00:00,0.89199,0.89199,0.89199,0.89199,0.0
2021-07-26 14:00:00,0.89199,0.89199,0.89199,0.89199,0.0
2021-07-26 15:00:00,0.89199,0.89199,0.89199,0.89199,0.0
2021-07-26 16:00:00,0.89199,0.89199,0.89199,0.89199,0.0
2021-07-26 17:00:00,0.89199,0.89199,0.89199,0.89199,0.0
2021-07-26 18:00:00,0.89199,0.89199,0.89199,0.89199,0.0
2021-07-26 19:00:00,0.91628,0.91628,0.90284,0.903,1278.06062188
2021-07-26 20:00:00,0.90128,0.90128,0.857,0.857,1573.84254842
2021-07-26 21:00:00,0.85039,0.85039,0.8367,0.84169,1764.10371381
2021-07-26 22:00:00,0.84943,0.85,0.84943,0.85,7965.41379771
2021-07-26 23:00:00,0.85,0.85,0.85,0.85,0.0
2021-07-27 00:00:00,0.84605,0.85771,0.8436,0.85771,8801.48329591
2021-07-27 01:00:00,0.84015,0.84387,0.84,0.84387,3151.16795615
2021-07-27 02:00:00,0.83837,0.83837,0.83652,0.83652,383.27036735
2021-07-27 03:00:00,0.83652,0.83652,0.83652,0.83652,0.0
2021-07-27 04:00:00,0.83652,0.83652,0.83652,0.83652,0.0
2021-07-27 05:00:00,0.83652,0.83652,0.83652,0.83652,0.0
2021-07-27 06:00:00,0.83652,0.83652,0.83652,0.83652,0.0
2021-07-27 07:00:00,0.83652,0.83652,0.83652,0.83652,0.0
2021-07-27 08:00:00,0.83652,0.83652,0.83652,0.83652,0.0
2021-07-27 09:00:00,0.83652,0.83652,0.83652,0.83652,0.0
2021-07-27 10:00:00,0.83652,0.83652,0.83652,0.83652,0.0
2021-07-27 11:00:00,0.83652,0.83652,0.83652,0.83652,0.0
2021-07-27 12:00:00,0.86966,0.88587,0.86966,0.88413,54155.77475329
2021-07-27 13:00:00,0.88413,0.88413,0.88413,0.88413,0.0
2021-07-27 14:00:00,0.88,0.88177,0.8671,0.87502,4714.93088621
2021-07-27 15:00:00,0.877,0.877,0.87072,0.87072,213.0856884
2021-07-27 16:00:00,0.87132,0.87132,0.85686,0.85686,610.41431488
2021-07-27 17:00:00,0.85686,0.85686,0.85686,0.85686,0.0
2021-07-27 18:00:00,0.85686,0.85686,0.85686,0.85686,0.0
2021-07-27 19:00:00,0.85686,0.85686,0.85686,0.85686,0.0
2021-07-27 20:00:00,0.85686,0.85686,0.85686,0.85686,0.0
2021-07-27 21:00:00,0.85686,0.85686,0.85686,0.85686,0.0
2021-07-27 22:00:00,0.85686,0.85686,0.85686,0.85686,0.0
2021-07-27 23:00:00,0.86909,0.872,0.86909,0.872,716.07849291
2021-07-28 00:00:00,0.872,0.872,0.872,0.872,0.0
2021-07-28 01:00:00,0.872,0.872,0.872,0.872,0.0
2021-07-28 02:00:00,0.872,0.872,0.872,0.872,0.0
2021-07-28 03:00:00,0.872,0.872,0.872,0.872,0.0
2021-07-28 04:00:00,0.872,0.872,0.872,0.872,0.0
2021-07-28 05:00:00,0.872,0.872,0.872,0.872,0.0
2021-07-28 06:00:00,0.87,0.87,0.86902,0.86902,3085.91533
2021-07-28 07:00:00,0.885,1.0,0.885,0.99687,12986.70702195
2021-07-28 08:00:00,1.005,1.005,0.97501,0.97578,2120.90753776
2021-07-28 09:00:00,0.992,1.01134,0.992,1.01134,3538.49363134
2021-07-28 10:00:00,1.00185,1.01823,0.99579,0.99898,1715.15736639
2021-07-28 11:00:00,0.99898,0.99898,0.99898,0.99898,0.0
2021-07-28 12:00:00,0.99861,1.00007,0.97603,0.97603,67746.07570664
2021-07-28 13:00:00,0.97183,0.97183,0.96363,0.96363,1243.3614795
2021-07-28 14:00:00,0.96363,0.96363,0.96363,0.96363,0.0
2021-07-28 15:00:00,0.96363,0.96363,0.96363,0.96363,0.0
2021-07-28 16:00:00,0.96363,0.96363,0.96363,0.96363,0.0
2021-07-28 17:00:00,0.97702,0.97702,0.941,0.941,1268.28377886
2021-07-28 18:00:00,0.941,0.941,0.941,0.941,0.0
2021-07-28 19:00:00,0.941,0.941,0.941,0.941,0.0
2021-07-28 20:00:00,0.941,0.941,0.941,0.941,0.0
2021-07-28 21:00:00,0.941,0.941,0.941,0.941,0.0
2021-07-28 22:00:00,0.941,0.941,0.941,0.941,0.0
2021-07-28 23:00:00,0.95579,0.99,0.95327,0.99,2131.17368379
2021-07-29 00:00:00,1.00177,1.00177,0.98273,0.98273,2525.84530078
2021-07-29 01:00:00,0.98273,0.98273,0.98273,0.98273,0.0
2021-07-29 02:00:00,0.98273,0.98273,0.98273,0.98273,0.0
2021-07-29 03:00:00,0.95166,0.95166,0.95,0.95,542.22135756
2021-07-29 04:00:00,0.95,0.95,0.95,0.95,0.0
2021-07-29 05:00:00,0.95,0.95,0.95,0.95,0.0
2021-07-29 06:00:00,0.95,0.95,0.95,0.95,0.0
2021-07-29 07:00:00,0.95,0.95,0.95,0.95,0.0
2021-07-29 08:00:00,0.95,0.95,0.94915,0.94915,238.06784263
2021-07-29 09:00:00,0.94915,0.94915,0.94915,0.94915,0.0
2021-07-29 10:00:00,0.94915,0.94915,0.94915,0.94915,0.0
2021-07-29 11:00:00,0.94915,0.94915,0.94915,0.94915,0.0
2021-07-29 12:00:00,0.94915,0.94915,0.94915,0.94915,0.0
2021-07-29 13:00:00,0.94915,0.94915,0.94915,0.94915,0.0
2021-07-29 14:00:00,0.94915,0.94915,0.94915,0.94915,0.0
2021-07-29 15:00:00,0.94915,0.94915,0.94915,0.94915,0.0
2021-07-29 16:00:00,0.94915,0.94915,0.94915,0.94915,0.0
2021-07-29 17:00:00,0.94915,0.94915,0.94915,0.94915,0.0
2021-07-29 18:00:00,0.94915,0.94915,0.94915,0.94915,0.0
2021-07-29 19:00:00,0.94915,0.94915,0.94915,0.94915,0.0
2021-07-29 20:00:00,0.97028,0.9732,0.97028,0.9732,2419.73096
2021-07-29 21:00:00,0.9732,0.9732,0.9732,0.9732,0.0
2021-07-29 22:00:00,0.97902,1.00252,0.97902,1.00252,1808.25447664
2021-07-29 23:00:00,1.01823,1.03,1.006,1.01664,2226.02632942
2021-07-30 00:00:00,0.99893,1.01256,0.99888,1.01256,147.61412488
2021-07-30 01:00:00,1.02066,1.02232,1.02066,1.02161,9331.49068626
2021-07-30 02:00:00,1.02467,1.02724,1.02104,1.0215,2491.01336088
2021-07-30 03:00:00,1.02344,1.02429,1.02344,1.02429,2631.30387
2021-07-30 04:00:00,1.01277,1.01339,1.01277,1.01339,1724.00653309
2021-07-30 05:00:00,1.01339,1.01339,1.01339,1.01339,0.0
2021-07-30 06:00:00,1.01814,1.02028,1.01814,1.02028,1014.79863
2021-07-30 07:00:00,1.02028,1.02028,1.02028,1.02028,0.0
2021-07-30 08:00:00,0.98576,0.98576,0.975,0.975,1308.64277963
2021-07-30 09:00:00,0.97577,0.98605,0.97577,0.98605,3341.50477889
2021-07-30 10:00:00,0.97869,0.983,0.97869,0.983,1317.29399797
2021-07-30 11:00:00,0.9872,0.9872,0.98585,0.98585,67.85911
2021-07-30 12:00:00,0.98585,0.98585,0.98585,0.98585,0.0
2021-07-30 13:00:00,0.98585,0.98585,0.98585,0.98585,0.0
2021-07-30 14:00:00,0.98585,0.98585,0.98585,0.98585,0.0
2021-07-30 15:00:00,0.98387,0.98558,0.98387,0.98558,149.07462
2021-07-30 16:00:00,0.98558,0.98558,0.98558,0.98558,0.0
2021-07-30 17:00:00,1.0069,1.01039,1.0069,1.01039,528.3659901
