Date,Open,High,Low,Close,Volume
2021-07-25 11:00:00,174.17,174.17,174.17,174.17,0.0
2021-07-25 12:00:00,174.17,174.17,174.17,174.17,0.0
2021-07-25 13:00:00,174.17,174.17,174.17,174.17,0.0
2021-07-25 14:00:00,174.17,174.17,174.17,174.17,0.0
2021-07-25 15:00:00,174.17,174.17,174.17,174.17,0.0
2021-07-25 16:00:00,174.17,174.17,174.17,174.17,0.0
2021-07-25 17:00:00,174.17,174.17,174.17,174.17,0.0
2021-07-25 18:00:00,174.17,174.17,174.17,174.17,0.0
2021-07-25 19:00:00,174.17,174.17,174.17,174.17,0.0
2021-07-25 20:00:00,174.17,174.17,174.17,174.17,0.0
2021-07-25 21:00:00,174.17,174.17,174.17,174.17,0.0
2021-07-25 22:00:00,174.17,174.17,174.17,174.17,0.0
2021-07-25 23:00:00,174.17,174.17,174.17,174.17,0.0
2021-07-26 00:00:00,174.57,179.93,174.57,179.5,46.53147538
2021-07-26 01:00:00,184.39,188.0,182.7,188.0,25.61083731
2021-07-26 02:00:00,186.67,187.02,185.7,185.7,9.73812002
2021-07-26 03:00:00,185.7,185.7,185.7,185.7,0.0
2021-07-26 04:00:00,185.7,185.7,185.7,185.7,0.0
2021-07-26 05:00:00,185.7,185.7,185.7,185.7,0.0
2021-07-26 06:00:00,188.84,188.93,188.81,188.93,24.90614666
2021-07-26 07:00:00,189.12,189.37,185.17,185.6,18.56467586
2021-07-26 08:00:00,186.43,187.13,186.43,187.13,5.12177166
2021-07-26 09:00:00,187.13,187.13,187.13,187.13,0.0
2021-07-26 10:00:00,187.13,187.13,187.13,187.13,0.0
2021-07-26 11:00:00,187.13,187.13,187.13,187.13,0.0
2021-07-26 12:00:00,187.59,188.56,187.59,188.56,26.00765741
2021-07-26 13:00:00,188.56,188.56,188.56,188.56,0.0
2021-07-26 14:00:00,188.56,188.56,188.56,188.56,0.0
2021-07-26 15:00:00,188.56,188.56,188.56,188.56,0.0
2021-07-26 16:00:00,188.56,188.56,188.56,188.56,0.0
2021-07-26 17:00:00,188.56,188.56,188.56,188.56,0.0
2021-07-26 18:00:00,188.56,188.56,188.56,188.56,0.0
2021-07-26 19:00:00,188.56,188.56,188.56,188.56,0.0
2021-07-26 20:00:00,183.98,184.19,179.79,179.79,5.1184428
2021-07-26 21:00:00,179.79,179.79,179.79,179.79,0.0
2021-07-26 22:00:00,179.79,179.79,179.79,179.79,0.0
2021-07-26 23:00:00,179.05,179.05,178.21,178.21,21.79706272
2021-07-27 00:00:00,176.22,178.2,176.22,178.2,13.60985995
2021-07-27 01:00:00,174.73,174.99,174.73,174.9,30.18489
2021-07-27 02:00:00,174.9,174.9,174.9,174.9,0.0
2021-07-27 03:00:00,174.9,174.9,174.9,174.9,0.0
2021-07-27 04:00:00,174.9,174.9,174.9,174.9,0.0
2021-07-27 05:00:00,174.9,174.9,174.9,174.9,0.0
2021-07-27 06:00:00,174.9,174.9,174.9,174.9,0.0
2021-07-27 07:00:00,174.9,174.9,174.9,174.9,0.0
2021-07-27 08:00:00,174.9,174.9,174.9,174.9,0.0
2021-07-27 09:00:00,174.9,174.9,174.9,174.9,0.0
2021-07-27 10:00:00,174.9,174.9,174.9,174.9,0.0
2021-07-27 11:00:00,174.9,174.9,174.9,174.9,0.0
2021-07-27 12:00:00,174.9,174.9,174.9,174.9,0.0
2021-07-27 13:00:00,174.9,174.9,174.9,174.9,0.0
2021-07-27 14:00:00,181.21,182.22,181.21,181.23,2.08327368
2021-07-27 15:00:00,181.23,181.23,181.23,181.23,0.0
2021-07-27 16:00:00,181.23,181.23,181.23,181.23,0.0
2021-07-27 17:00:00,181.23,181.23,181.23,181.23,0.0
2021-07-27 18:00:00,181.23,181.23,181.23,181.23,0.0
2021-07-27 19:00:00,181.23,181.23,181.23,181.23,0.0
2021-07-27 20:00:00,181.23,181.23,181.23,181.23,0.0
2021-07-27 21:00:00,181.23,181.23,181.23,181.23,0.0
2021-07-27 22:00:00,181.23,181.23,181.23,181.23,0.0
2021-07-27 23:00:00,181.23,181.23,181.23,181.23,0.0
2021-07-28 00:00:00,181.23,181.23,181.23,181.23,0.0
2021-07-28 01:00:00,181.23,181.23,181.23,181.23,0.0
2021-07-28 02:00:00,181.23,181.23,181.23,181.23,0.0
2021-07-28 03:00:00,181.23,181.23,181.23,181.23,0.0
2021-07-28 04:00:00,184.08,184.08,183.25,183.25,1.53363665
2021-07-28 05:00:00,183.25,183.25,183.25,183.25,0.0
2021-07-28 06:00:00,183.25,183.25,183.25,183.25,0.0
2021-07-28 07:00:00,183.44,185.87,183.44,185.87,2.51206502
2021-07-28 08:00:00,186.68,186.68,186.23,186.23,0.07361162
2021-07-28 09:00:00,186.23,186.23,186.23,186.23,0.0
2021-07-28 10:00:00,186.23,186.23,186.23,186.23,0.0
2021-07-28 11:00:00,188.21,189.28,188.21,189.28,1.06217
2021-07-28 12:00:00,189.28,189.28,189.28,189.28,0.0
2021-07-28 13:00:00,186.83,187.45,186.83,187.45,0.06058459
2021-07-28 14:00:00,187.45,187.45,187.45,187.45,0.0
2021-07-28 15:00:00,187.45,187.45,187.45,187.45,0.0
2021-07-28 16:00:00,187.45,187.45,187.45,187.45,0.0
2021-07-28 17:00:00,186.39,186.39,185.87,185.87,0.6440324
2021-07-28 18:00:00,187.88,188.04,187.88,188.04,0.69222258
2021-07-28 19:00:00,188.04,188.04,188.04,188.04,0.0
2021-07-28 20:00:00,188.04,188.04,188.04,188.04,0.0
2021-07-28 21:00:00,188.04,188.04,188.04,188.04,0.0
2021-07-28 22:00:00,188.04,188.04,188.04,188.04,0.0
2021-07-28 23:00:00,188.04,188.04,188.04,188.04,0.0
2021-07-29 00:00:00,188.04,188.04,188.04,188.04,0.0
2021-07-29 01:00:00,188.04,188.04,188.04,188.04,0.0
2021-07-29 02:00:00,188.04,188.04,188.04,188.04,0.0
2021-07-29 03:00:00,188.04,188.04,188.04,188.04,0.0
2021-07-29 04:00:00,188.04,188.04,188.04,188.04,0.0
2021-07-29 05:00:00,188.04,188.04,188.04,188.04,0.0
2021-07-29 06:00:00,188.04,188.04,188.04,188.04,0.0
2021-07-29 07:00:00,188.04,188.04,188.04,188.04,0.0
2021-07-29 08:00:00,188.04,188.04,188.04,188.04,0.0
2021-07-29 09:00:00,188.04,188.04,188.04,188.04,0.0
2021-07-29 10:00:00,188.04,188.04,188.04,188.04,0.0
2021-07-29 11:00:00,186.67,186.86,186.67,186.86,1.79630601
2021-07-29 12:00:00,186.86,186.86,186.86,186.86,0.0
2021-07-29 13:00:00,186.86,186.86,186.86,186.86,0.0
2021-07-29 14:00:00,186.86,186.86,186.86,186.86,0.0
2021-07-29 15:00:00,186.86,186.86,186.86,186.86,0.0
2021-07-29 16:00:00,186.86,186.86,186.86,186.86,0.0
2021-07-29 17:00:00,186.86,186.86,186.86,186.86,0.0
2021-07-29 18:00:00,186.86,186.86,186.86,186.86,0.0
2021-07-29 19:00:00,186.86,186.86,186.86,186.86,0.0
2021-07-29 20:00:00,186.86,186.86,186.86,186.86,0.0
2021-07-29 21:00:00,186.86,186.86,186.86,186.86,0.0
2021-07-29 22:00:00,186.86,186.86,186.86,186.86,0.0
2021-07-29 23:00:00,186.86,186.86,186.86,186.86,0.0
2021-07-30 00:00:00,186.86,186.86,186.86,186.86,0.0
2021-07-30 01:00:00,186.86,186.86,186.86,186.86,0.0
2021-07-30 02:00:00,186.86,186.86,186.86,186.86,0.0
2021-07-30 03:00:00,186.86,186.86,186.86,186.86,0.0
2021-07-30 04:00:00,186.86,186.86,186.86,186.86,0.0
2021-07-30 05:00:00,186.86,186.86,186.86,186.86,0.0
