Date,Open,High,Low,Close,Volume
2021-07-25 11:00:00,621.07,621.07,621.07,621.07,0.0
2021-07-25 12:00:00,621.07,621.07,621.07,621.07,0.0
2021-07-25 13:00:00,621.07,621.07,621.07,621.07,0.0
2021-07-25 14:00:00,621.07,621.07,621.07,621.07,0.0
2021-07-25 15:00:00,621.07,621.07,621.07,621.07,0.0
2021-07-25 16:00:00,621.07,621.07,621.07,621.07,0.0
2021-07-25 17:00:00,621.07,621.07,621.07,621.07,0.0
2021-07-25 18:00:00,621.07,621.07,621.07,621.07,0.0
2021-07-25 19:00:00,621.07,621.07,621.07,621.07,0.0
2021-07-25 20:00:00,621.07,621.07,621.07,621.07,0.0
2021-07-25 21:00:00,621.07,621.07,621.07,621.07,0.0
2021-07-25 22:00:00,621.07,621.07,621.07,621.07,0.0
2021-07-25 23:00:00,621.07,621.07,621.07,621.07,0.0
2021-07-26 00:00:00,629.09,644.1,629.09,644.1,0.44640605
2021-07-26 01:00:00,645.65,675.1,645.65,675.1,1.99877195
2021-07-26 02:00:00,670.71,671.98,669.21,669.21,1.04944208
2021-07-26 03:00:00,669.21,669.21,669.21,669.21,0.0
2021-07-26 04:00:00,678.59,678.59,676.35,676.35,0.67763077
2021-07-26 05:00:00,685.0,689.9,685.0,689.9,0.71744305
2021-07-26 06:00:00,689.9,689.9,689.9,689.9,0.0
2021-07-26 07:00:00,678.76,685.61,678.76,685.61,2.84169954
2021-07-26 08:00:00,685.61,685.61,685.61,685.61,0.0
2021-07-26 09:00:00,693.07,693.29,693.07,693.29,0.099998
2021-07-26 10:00:00,693.29,693.29,693.29,693.29,0.0
2021-07-26 11:00:00,693.29,693.29,693.29,693.29,0.0
2021-07-26 12:00:00,693.29,693.29,693.29,693.29,0.0
2021-07-26 13:00:00,675.74,675.74,665.8,669.79,1.06937256
2021-07-26 14:00:00,669.79,669.79,669.79,669.79,0.0
2021-07-26 15:00:00,669.79,669.79,669.79,669.79,0.0
2021-07-26 16:00:00,669.79,669.79,669.79,669.79,0.0
2021-07-26 17:00:00,669.79,669.79,669.79,669.79,0.0
2021-07-26 18:00:00,669.79,669.79,669.79,669.79,0.0
2021-07-26 19:00:00,669.79,669.79,669.79,669.79,0.0
2021-07-26 20:00:00,677.13,677.13,671.1,671.1,6.26
2021-07-26 21:00:00,671.1,671.1,671.1,671.1,0.0
2021-07-26 22:00:00,671.1,671.1,671.1,671.1,0.0
2021-07-26 23:00:00,671.1,671.1,671.1,671.1,0.0
2021-07-27 00:00:00,671.1,671.1,671.1,671.1,0.0
2021-07-27 01:00:00,671.1,671.1,671.1,671.1,0.0
2021-07-27 02:00:00,671.1,671.1,671.1,671.1,0.0
2021-07-27 03:00:00,671.1,671.1,671.1,671.1,0.0
2021-07-27 04:00:00,671.1,671.1,671.1,671.1,0.0
2021-07-27 05:00:00,671.1,671.1,671.1,671.1,0.0
2021-07-27 06:00:00,671.1,671.1,671.1,671.1,0.0
2021-07-27 07:00:00,671.1,671.1,671.1,671.1,0.0
2021-07-27 08:00:00,671.1,671.1,671.1,671.1,0.0
2021-07-27 09:00:00,671.1,671.1,671.1,671.1,0.0
2021-07-27 10:00:00,671.1,671.1,671.1,671.1,0.0
2021-07-27 11:00:00,671.1,671.1,671.1,671.1,0.0
2021-07-27 12:00:00,671.1,671.1,671.1,671.1,0.0
2021-07-27 13:00:00,671.1,671.1,671.1,671.1,0.0
2021-07-27 14:00:00,671.1,671.1,671.1,671.1,0.0
2021-07-27 15:00:00,671.1,671.1,671.1,671.1,0.0
2021-07-27 16:00:00,671.1,671.1,671.1,671.1,0.0
2021-07-27 17:00:00,671.1,671.1,671.1,671.1,0.0
2021-07-27 18:00:00,671.1,671.1,671.1,671.1,0.0
2021-07-27 19:00:00,671.1,671.1,671.1,671.1,0.0
2021-07-27 20:00:00,671.1,671.1,671.1,671.1,0.0
2021-07-27 21:00:00,671.1,671.1,671.1,671.1,0.0
