Date,Open,High,Low,Close,Volume
2021-07-25 11:00:00,1.79555,1.79555,1.79555,1.79555,0.0
2021-07-25 12:00:00,1.66432,1.66526,1.66,1.66526,162.223433
2021-07-25 13:00:00,1.66526,1.66526,1.66526,1.66526,0.0
2021-07-25 14:00:00,1.66526,1.66526,1.66526,1.66526,0.0
2021-07-25 15:00:00,1.66526,1.66526,1.66526,1.66526,0.0
2021-07-25 16:00:00,1.66526,1.66526,1.66526,1.66526,0.0
2021-07-25 17:00:00,1.66526,1.66526,1.66526,1.66526,0.0
2021-07-25 18:00:00,1.66526,1.66526,1.66526,1.66526,0.0
2021-07-25 19:00:00,1.66526,1.66526,1.66526,1.66526,0.0
2021-07-25 20:00:00,1.66526,1.66526,1.66526,1.66526,0.0
2021-07-25 21:00:00,1.66526,1.66526,1.66526,1.66526,0.0
2021-07-25 22:00:00,1.65053,1.65668,1.65053,1.65668,84.120595
2021-07-25 23:00:00,1.67042,1.67045,1.67042,1.67045,2653.771929
2021-07-26 00:00:00,1.67669,1.73259,1.67669,1.73259,59.456356
2021-07-26 01:00:00,1.7338,1.81167,1.7338,1.79175,2909.98193346
2021-07-26 02:00:00,1.78688,1.81754,1.78688,1.8069,236.807098
2021-07-26 03:00:00,1.8069,1.8069,1.8069,1.8069,0.0
2021-07-26 04:00:00,1.82011,1.86038,1.80437,1.86038,2134.41741986
2021-07-26 05:00:00,1.86038,1.86038,1.86038,1.86038,0.0
2021-07-26 06:00:00,1.9,1.90856,1.87096,1.87096,2642.26555457
2021-07-26 07:00:00,1.82002,1.83242,1.82,1.82734,729.54734452
2021-07-26 08:00:00,1.83747,1.85384,1.83747,1.85384,42.80492202
2021-07-26 09:00:00,1.85235,1.85235,1.8266,1.83686,259.689625
2021-07-26 10:00:00,1.83686,1.83686,1.83686,1.83686,0.0
2021-07-26 11:00:00,1.83686,1.83686,1.83686,1.83686,0.0
2021-07-26 12:00:00,1.83686,1.83686,1.83686,1.83686,0.0
2021-07-26 13:00:00,1.83686,1.83686,1.83686,1.83686,0.0
2021-07-26 14:00:00,1.83686,1.83686,1.83686,1.83686,0.0
2021-07-26 15:00:00,1.83686,1.83686,1.83686,1.83686,0.0
2021-07-26 16:00:00,1.83686,1.83686,1.83686,1.83686,0.0
2021-07-26 17:00:00,1.83686,1.83686,1.83686,1.83686,0.0
2021-07-26 18:00:00,1.83686,1.83686,1.83686,1.83686,0.0
2021-07-26 19:00:00,1.83686,1.83686,1.83686,1.83686,0.0
2021-07-26 20:00:00,1.80744,1.80744,1.72804,1.72804,515.92227265
2021-07-26 21:00:00,1.71956,1.71956,1.68827,1.71679,434.83538403
