Date,Open,High,Low,Close,Volume
2021-07-25 11:00:00,46836.6,46917.1,46836.6,46858.3,0.02221845
2021-07-25 12:00:00,46760.1,46760.1,46726.0,46732.5,0.03129986
2021-07-25 13:00:00,46701.1,46701.1,46603.6,46615.3,0.06763933
2021-07-25 14:00:00,46430.1,46533.9,46239.8,46533.9,0.0479914
2021-07-25 15:00:00,46533.9,46533.9,46533.9,46533.9,0.0
2021-07-25 16:00:00,46533.9,46533.9,46533.9,46533.9,0.0
2021-07-25 17:00:00,46533.9,46533.9,46533.9,46533.9,0.0
2021-07-25 18:00:00,46533.9,46533.9,46533.9,46533.9,0.0
2021-07-25 19:00:00,46533.9,46533.9,46533.9,46533.9,0.0
2021-07-25 20:00:00,46533.9,46533.9,46533.9,46533.9,0.0
2021-07-25 21:00:00,46918.7,47109.5,46918.7,47109.5,0.00526758
2021-07-25 22:00:00,46994.3,47060.6,46983.9,47015.8,0.14073793
2021-07-25 23:00:00,47199.9,48050.0,47199.9,48050.0,0.71827844
2021-07-26 00:00:00,48486.4,50092.7,48486.4,49990.9,1.1320122
2021-07-26 01:00:00,50082.7,54056.9,50082.7,52164.1,6.90932421
2021-07-26 02:00:00,52087.3,52318.4,51814.5,52233.2,2.07222227
2021-07-26 03:00:00,51958.4,52068.4,51718.9,52068.4,0.49093119
2021-07-26 04:00:00,52370.1,52440.8,52104.5,52304.7,4.44529119
2021-07-26 05:00:00,52282.3,52556.0,52200.0,52534.7,0.3125421
2021-07-26 06:00:00,52831.3,53361.6,52677.2,52680.0,1.72320553
2021-07-26 07:00:00,52680.0,53045.2,51681.2,52276.3,5.7625009
2021-07-26 08:00:00,51965.7,51990.6,51708.2,51990.6,0.14614317
2021-07-26 09:00:00,52152.4,52238.8,51918.5,51929.7,0.69895906
2021-07-26 10:00:00,52011.8,52500.0,51986.6,52500.0,0.06130239
2021-07-26 11:00:00,52497.6,52570.0,52192.1,52380.3,0.27640232
2021-07-26 12:00:00,52317.1,52953.2,52292.3,52562.7,0.93865419
2021-07-26 13:00:00,52354.7,52354.7,51714.3,52074.5,0.35474695
2021-07-26 14:00:00,52209.1,52319.6,51970.6,51970.6,0.71574403
2021-07-26 15:00:00,51954.8,51954.8,51950.7,51950.7,0.00438155
2021-07-26 16:00:00,52438.6,53000.0,52438.6,53000.0,0.01275999
2021-07-26 17:00:00,52721.1,53436.5,52721.1,53436.5,0.10028138
2021-07-26 18:00:00,53500.0,54026.1,53500.0,54026.1,0.06152868
2021-07-26 19:00:00,54518.0,54777.0,53750.5,53750.5,0.13160453
2021-07-26 20:00:00,53015.3,53015.3,50770.0,50823.9,0.91568536
2021-07-26 21:00:00,50953.6,51269.9,50081.6,50501.4,3.16449507
2021-07-26 22:00:00,50657.3,50972.0,50000.0,50972.0,0.11812572
2021-07-26 23:00:00,50889.3,51213.7,50694.7,50806.9,0.36738692
2021-07-27 00:00:00,50293.4,51063.6,50238.0,50776.2,2.29478292
2021-07-27 01:00:00,50787.6,50787.6,50025.0,50083.1,0.11937765
2021-07-27 02:00:00,50252.0,50289.7,49586.5,49586.5,0.69596515
2021-07-27 03:00:00,49546.9,50025.0,49546.9,50025.0,0.11167626
2021-07-27 04:00:00,49850.4,50224.0,49850.4,50191.1,0.23219485
2021-07-27 05:00:00,50223.9,50563.1,50171.8,50563.1,1.21915393
2021-07-27 06:00:00,50444.0,50685.5,50250.4,50250.4,0.6457712
2021-07-27 07:00:00,50505.6,50610.4,50505.6,50610.4,1.55141152
2021-07-27 08:00:00,50591.9,50947.0,50591.9,50758.3,1.02870455
2021-07-27 09:00:00,50844.9,51001.0,50716.3,50939.7,1.08455958
2021-07-27 10:00:00,50790.1,51232.0,50630.1,51232.0,0.3873223
2021-07-27 11:00:00,51261.5,51706.1,51115.9,51706.1,0.0668827
2021-07-27 12:00:00,51377.4,52219.1,51377.4,52050.4,0.68045913
2021-07-27 13:00:00,52108.9,52642.7,52015.8,52642.7,0.09383567
2021-07-27 14:00:00,52140.0,52289.9,51463.0,51953.6,1.0728589
2021-07-27 15:00:00,51993.8,52330.1,51993.8,52163.3,0.42362308
2021-07-27 16:00:00,52000.0,52052.7,51568.1,51568.1,0.01363124
2021-07-27 17:00:00,51461.6,51472.8,51457.8,51457.8,0.01422192
2021-07-27 18:00:00,51341.5,51709.4,51000.1,51631.1,5.64982252
2021-07-27 19:00:00,51578.0,51889.9,51578.0,51855.6,1.10011317
2021-07-27 20:00:00,51666.7,51796.4,51666.6,51728.1,0.09213596
2021-07-27 21:00:00,51724.6,52301.1,51724.6,52301.1,0.1854821
2021-07-27 22:00:00,51998.1,53416.6,51795.0,53416.6,2.38699603
2021-07-27 23:00:00,53000.0,53640.7,52980.0,53640.7,0.23543172
2021-07-28 00:00:00,53430.0,53479.5,53034.3,53340.0,0.08874521
2021-07-28 01:00:00,53225.0,54200.2,53120.0,54040.8,1.15635776
2021-07-28 02:00:00,54101.0,54785.4,54101.0,54348.5,0.34205698
2021-07-28 03:00:00,53930.0,54692.2,53838.6,54491.7,0.17596296
2021-07-28 04:00:00,54010.8,54217.2,54000.0,54217.2,1.02548728
2021-07-28 05:00:00,54240.2,54575.9,54240.2,54575.9,0.32098012
2021-07-28 06:00:00,54547.2,54547.2,53564.7,53919.9,1.90790136
2021-07-28 07:00:00,53920.0,54403.5,53920.0,54273.8,0.23670147
2021-07-28 08:00:00,54447.6,54447.6,53800.2,53903.6,0.13000334
2021-07-28 09:00:00,53942.6,54381.5,53942.6,54381.5,0.25284379
2021-07-28 10:00:00,54182.7,55040.4,54182.7,55040.4,1.8948451
2021-07-28 11:00:00,54815.4,55672.4,54815.4,55572.3,1.2574828
2021-07-28 12:00:00,55541.2,55725.1,54153.2,54153.2,4.6023266
2021-07-28 13:00:00,54331.4,54373.5,53900.9,53900.9,0.11462801
2021-07-28 14:00:00,54089.1,54277.2,53796.0,53796.0,0.03307779
2021-07-28 15:00:00,54041.0,54370.0,54006.9,54126.8,0.03959057
2021-07-28 16:00:00,54054.5,54514.7,54021.0,54514.7,1.20217367
2021-07-28 17:00:00,54450.0,54450.0,53164.7,53164.7,0.04519939
2021-07-28 18:00:00,53051.7,54886.6,53051.7,54856.3,0.42194711
2021-07-28 19:00:00,55139.7,55139.7,54700.0,55010.9,0.0308636
2021-07-28 20:00:00,54678.6,54678.6,54090.0,54470.6,0.17187143
2021-07-28 21:00:00,54454.6,54520.6,54454.6,54455.6,0.05260443
2021-07-28 22:00:00,54470.6,54470.6,53930.0,54018.3,0.0958074
2021-07-28 23:00:00,53910.6,54370.8,53796.0,54265.5,0.12632174
2021-07-29 00:00:00,54216.1,54430.0,53759.5,53759.5,1.60278814
2021-07-29 01:00:00,53645.4,53987.9,53645.4,53937.8,0.06678252
2021-07-29 02:00:00,54160.2,54266.3,54160.2,54266.3,0.13117316
2021-07-29 03:00:00,53964.8,54046.7,53964.8,54046.7,0.36477463
2021-07-29 04:00:00,53721.1,54442.4,53721.1,54315.3,0.30745229
2021-07-29 05:00:00,54173.2,54341.1,53852.1,54341.1,0.14479334
2021-07-29 06:00:00,54552.7,54555.2,54190.2,54190.2,1.11950753
2021-07-29 07:00:00,54335.4,54335.4,54169.1,54169.1,0.04019925
2021-07-29 08:00:00,54120.7,54162.1,53770.0,54162.1,0.93217877
2021-07-29 09:00:00,54220.3,54839.2,54220.3,54738.0,0.95783069
2021-07-29 10:00:00,54594.8,54836.2,54330.0,54492.6,0.90290617
2021-07-29 11:00:00,54426.1,54476.5,53700.0,53982.8,2.38908538
